measurement_id,batch,gas_class,concentration,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128
G_B06_0130,6,1,50,42709.1011,10.563893,12.987844,20.682604,25.966474,-9.213174,-13.506913,-29.829421,37447.5078,8.315071,12.184849,20.556195,26.44252,-7.634682,-11.970641,-28.926723,15857.8691,4.730454,6.553216,16.673492,23.353467,-3.511329,-5.436397,-14.988778,16020.6719,4.571432,6.58445,16.87804,22.759884,-3.513027,-5.454411,-14.277222,2595.0649,2.337617,1.286414,4.389722,7.805787,-0.610472,-1.208762,-4.495797,2902.9393,2.4274810000000002,1.491085,5.109246,7.892163,-0.686823,-1.293696,-4.886852,20941.9233,5.259429,10.32198,28.462983,36.713,-5.113634,-8.513692,-21.499795,22162.543,5.138063,10.962914,30.347854,37.877063,-5.454065,-9.470354,-22.242386,40819.7265,7.549047,11.804895,17.511967,23.08996,-8.035313,-11.165248,-25.780293,31719.6026,6.237327,8.32374,12.00749,15.297041,-5.841209,-8.290227,-19.372936,18297.8545,4.841793,7.080739,15.568195,19.163412,-3.853885,-5.628806,-12.590192,15050.3586,4.889597,5.876041,13.449613,17.378779,-3.236805,-4.703868,-9.446788,5647.6631,3.062969,3.091748,10.810383,15.466802,-1.260374,-2.152618,-4.709727,5623.9724,3.071268,2.972243,10.347438,15.356569,-1.222451,-1.998916,-4.274081,24966.5303,5.568305,11.563117,31.625067,39.729668,-5.921125,-9.535802,-16.847667,21829.5932,5.52041,10.342247,28.186777,36.521235,-5.203676,-8.379018,-15.466593
G_B07_0101,7,1,10,4770.8843,2.119095,1.8008,3.918541,6.917355,-0.783604,-1.309629,-5.910235,12717.3525,3.310158,5.532052,10.167006,15.511213,-2.010313,-3.215439,-10.746992,4960.0391,2.299887,3.615996,9.931144,13.39652,-1.073198,-1.858814,-7.397945,5088.1741,2.245981,3.661738,9.796699,14.417877,-1.102829,-1.962948,-7.148885,1218.8877,1.710483,0.954886,3.410905,6.414371,-0.284382,-0.75416,-4.741053,1182.8596,1.694996,0.924206,3.405494,6.109971,-0.272778,-0.63757,-3.492034,6828.9482,2.512086,5.703373,16.985824,24.078185,-1.567777,-2.75555,-8.585588,7157.7168,2.490691,6.06274,18.655751,26.659209,-1.650671,-2.94689,-9.093024,15220.811600000001,2.832656,5.440852,8.784903,12.224199,-2.299908,-3.570887,-11.50143,10341.6596,2.305187,3.494939,5.641127,8.945589,-1.442237,-2.221302,-7.65301,5823.5284,2.346163,3.823172,9.14503,12.275222,-1.178551,-1.826624,-4.877079,4677.2282,2.292469,3.236846,8.30388,11.667731,-0.993281,-1.49206,-4.308062,2283.6145,1.969805,1.968901,7.213138,11.15494,-0.492477,-0.915088,-3.562296,2271.3615,1.967151,1.883708,6.729271,10.520433,-0.479374,-0.895987,-2.978538,7944.4125,2.616548,6.220612,18.577474,24.957585,-1.723497,-2.760122,-6.578067,7100.3491,2.59912,5.635927,16.611195,21.542508,-1.557804,-2.373155,-5.821282
G_B07_1948,7,1,250,26833.2615,42.527875,6.231534,8.412427,11.847319,-5.190006,-7.811753,-18.633587,85118.3428,23.288984,25.998295,39.610514,48.991636,-19.074445,-26.803005,-81.909881,24363.8858,4.290807,10.350216,25.795111,34.907639,-7.334081,-11.501146,-27.569067,24556.5459,4.050145,10.338771,25.140717,35.347516,-7.250628,-11.468243,-27.464212,6223.2307,4.204674,2.542746,5.757065,8.822855,-1.610973,-2.833549,-6.460297,5601.2805,3.932642,2.252333,5.773275,8.534965,-1.436745,-2.549772,-7.390618,33455.6685,5.751161,14.776661,35.84343,47.906885,-10.340531,-17.981935,-35.021425,34577.1821,5.572909,14.965314,37.098481,48.246315,-10.747585,-19.113057,-41.534635,97146.4467,16.692633,27.704882,40.039047,52.67866,-18.825788,-26.671691,-81.97898,75110.352,13.202665,19.194911,26.319783,34.579637,-14.316958,-19.544639,-55.457661,30720.8803,6.28075,12.217856,24.950451,30.341623,-8.244437,-12.6327,-25.011418,25199.8955,4.942223,10.315884,22.411984,28.699002,-7.1713190000000004,-10.821552,-21.641912,9907.7082,4.916756,4.0392,11.074356,16.091767,-2.475342,-4.105766,-7.140253,9697.363,4.837089,3.946032,11.315771,17.047086,-2.418349,-4.036003,-6.917357,42239.8091,7.822773,18.878722,43.182139,52.291037,-12.620566,-22.177988,-39.600515,37130.2442,7.886744,16.734749,38.739885,48.66629,-10.925824,-19.028769,-33.535583
G_B07_1984,7,1,80,16759.2431,9.076755,3.658001,5.081393,8.393095,-2.953661,-4.180522,-12.479381,46922.8697,9.409609,13.356772,20.040784,29.373127,-10.091642,-14.443848,-37.973815,13495.9355,4.226007,5.378999,13.085531,17.895092000000002,-3.450042,-5.454217,-14.890153,13789.833,4.060818,5.395642,12.933807,17.699619,-3.469781,-5.448741,-14.914266,3656.2835,3.042369,1.485723,4.042747,6.743254,-0.921809,-1.629047,-5.613731,3367.664,2.913715,1.384334,4.392524,7.50151,-0.824995,-1.639875,-4.772263,18065.1929,4.682998,7.967438,20.562618,27.531481,-4.980006,-8.719434,-18.984308,18814.646,4.59111,8.222697,21.202253,28.903788,-5.214882,-9.153073,-21.188042,53755.2998,7.084707,14.161637,19.585802,27.210187,-10.480718,-14.803776,-38.629321,38487.8672,5.530118,9.061049,12.292494,17.483652,-7.111489,-10.124397,-27.009169,15558.1064,4.446754,5.850875,12.016385,15.024271,-3.764605,-5.453026,-10.515513,12845.6887,4.153597,5.026603,11.088529,14.055406,-3.254735,-4.861523,-9.302949,5771.9226,3.391888,2.597556,7.951264,11.970461,-1.366423,-2.25406,-4.754852,5664.2233,3.375335,2.511245,7.907724,11.65843,-1.320049,-2.188604,-4.220674,21178.8755,5.11555,9.10686,21.34977,26.647768,-5.729719,-9.403857,-17.177044,18764.1167,5.077559,8.253392,19.595128,24.848396,-5.039186,-8.2076,-15.186381
G_B07_0551,7,1,120,79139.2534,13.006251,23.041883,34.613262,44.231185,-17.174052,-24.446395,-72.133979,57798.0381,10.815082,16.863363,26.221965,35.304594,-12.400574,-17.733233,-44.087852,21167.3677,6.119246,7.109503,16.32925,21.852071,-5.212155,-8.05965,-20.535234,21497.3829,5.875416,7.162699,16.170374,21.357574,-5.231095,-8.173654,-20.318822,4369.6162,3.438981,1.793873,4.634364,7.500357,-1.087224,-2.005982,-5.700609,3919.0199,3.190238,1.551661,4.343898,7.390811,-0.941456,-1.712849,-5.824419,27766.0166,6.756105,10.93226,25.450252,31.92725,-7.356192,-12.647789,-30.3654,29029.9536,6.641198,11.476645,27.162648,35.695382,-7.820405,-13.717056,-27.826925,68486.4336,8.686094,18.849667,26.708417,37.586774,-13.158185,-18.256544,-50.500336,51085.0508,7.040888,12.507425,16.982406,23.668945,-9.529833,-13.218506,-32.650229,25030.2925,6.275732,8.239975,16.390777,20.424267,-5.963984,-8.71506,-17.429893,20405.6961,6.200123,6.79673,13.964657,17.844225,-4.92484,-7.277257,-14.843178,7045.6574,3.821707,3.095655,9.56019,13.725559,-1.671386,-2.794555,-5.676392,6993.0383,3.819552,2.91678,9.036278,12.763916,-1.6031,-2.577033,-5.059412,33342.4961,7.18775,13.006841,29.416229,36.830289,-8.695661,-14.630072,-26.749103,29372.1025,7.062052,11.587443,26.082461,33.028556,-7.581459,-12.485787,-23.429529
G_B07_1957,7,1,240,23215.394,42.906481,5.330344,7.363189,11.627198,-4.348235,-6.26511,-16.910554,83302.7918,23.161967,25.238828,38.756545,51.999995,-18.676691,-26.396416,-74.087779,23910.7481,4.279502,10.176898,24.990256,33.224525,-7.070968,-11.310854,-27.611498,24158.4145,4.04996,10.171637,24.842296,32.637864,-6.991517,-11.107892,-27.357495,6093.7872,4.176286,2.498541,5.747218,9.689692,-1.562482,-2.698254,-7.190939,5481.0066,3.882554,2.199403,5.661113,9.967014,-1.393943,-2.516164,-6.772961,32694.1963,5.674312,14.544696,35.357299,48.587779,-9.923984,-18.010119,-41.01108,33699.4365,5.495477,14.865329,36.519694,49.965155,-10.252274,-18.361492,-39.809482,95359.7749,16.617093,27.097293,39.233614,51.234262,-18.543768,-25.314321,-85.38176,73806.5468,13.210956,18.636491,25.236598,32.963887,-14.016976,-19.243557,-54.867124,30157.769,6.246846,12.048289,24.585843,29.980393,-7.96612,-12.192942,-22.528762,24753.2412,4.925783,10.122627,21.766882,27.763046,-6.915663,-10.630319,-19.636985,9651.7814,4.849741,3.940068,10.833481,14.932573,-2.376992,-3.989769,-7.349237,9459.6081,4.75477,3.829942,11.020305,15.783377,-2.32283,-3.825013,-6.551353,41049.4947,7.68424,18.552279,42.039936,51.351347,-12.119137,-21.175442,-38.750407,36360.8799,7.760954,16.406635,37.851989,45.391757,-10.516599,-18.010891,-31.066557
G_B01_0055,1,1,250,161570.0762,11.566188,37.617374,57.425573,60.098814,-29.137501,-35.162605,-57.83005,132808.6836,8.85842,32.584654,52.363769,55.277879,-23.259867,-28.054954,-40.004724,25123.6467,12.904342,5.451208,7.914842,9.036222,-6.545763,-9.562549,-10.212945,23041.8025,12.224951,5.014414,7.974151,9.242721,-5.99894,-8.865211,-9.457687,6107.2387,7.758262,1.514812,2.964822,3.771773,-1.795933,-3.086221,-3.567204,6915.2692,7.959727,1.757145,3.699912,4.707011,-2.064104,-3.614649,-4.165594,29419.5135,16.89046,7.59585,11.770704,14.132121,-8.74132,-14.49755,-15.655113,29813.3843,16.830763,7.703688,12.061974,14.548907,-9.087877,-15.303874,-16.532855,130009.1211,8.151879,30.860699,47.59522,50.059081,-23.17961,-27.902536,-37.77153,146089.5215,8.452052,34.602423,50.834071,53.179237,-26.019424,-30.972326,-39.711964,24311.635,12.700406,5.5245050000000004,8.699052,10.09659,-6.458463,-9.631612,-10.395707,18160.275,13.505206,4.194924,6.261978,7.471395,-4.915183,-7.220499,-7.698799,6914.6651,6.685553,1.802357,4.477998,6.26327,-2.072331,-3.834597,-4.500606,7470.1932,6.709144,1.956564,4.791066,6.437839,-2.175018,-3.938601,-4.537496,29950.5129,18.124777,7.995003,12.43907,14.602136,-9.428158,-16.494928,-17.486418,25268.3646,17.364479,6.849488,11.405017,13.51217,-7.764854,-13.410415,-14.369672
G_B07_0067,7,1,210,33092.6508,7.068156,8.299179,12.108331,16.922182,-5.522154,-7.971245,-22.609013,76073.9844,13.368607,23.21493,36.765381,48.051225,-16.342915,-23.458996,-68.074752,28761.2791,8.037437,9.325272,19.982753,27.240519,-7.290373,-11.663505,-25.116725,29003.0415,7.695532,9.326767,20.205181,27.549627,-7.218336,-11.448235,-28.776446,5400.0257,4.044844,2.241735,5.15182,7.62798,-1.33577,-2.353525,-7.800614,4876.4563,3.760858,1.909949,4.911822,8.374292,-1.17327,-2.120764,-7.089469,37419.459,8.783277,14.275867,30.877992,39.592545,-10.081269,-17.010442,-42.7273,38849.5224,8.544442,15.063314,33.058829,42.902144,-10.790481,-19.493728,-42.315943,89838.2266,10.874562,25.929441,37.775116,50.029578,-17.171096,-24.076746,-78.425429,69255.5147,9.025989,17.83207,24.802236,35.462297,-13.09483,-17.712381,-53.60177,33973.1113,8.324427,10.894099,20.770211,24.837686,-8.355332,-12.92631,-25.118047,27507.7451,8.166929,8.861956,17.386868,20.917687,-6.838032,-10.483586,-20.605545,8897.1856,4.58766,3.703773,10.98244,15.716081,-2.133675,-3.699241,-7.539573,8810.2841,4.553344,3.474347,10.325968,14.360674,-2.046614,-3.437837,-6.258,44810.8667,9.472614,17.243698,35.999551,43.732935,-12.189518,-21.256806,-37.669343,39264.022,9.234618,15.137333,32.207996,38.136957,-10.503041,-17.750107,-34.090068
G_B06_0768,6,1,50,49793.3321,9.394082,14.692866,23.092744,32.135158,-10.478407,-14.938732,-40.363276,39816.4995,8.566883,12.048537,19.389642,27.631761,-8.132082,-11.938892,-31.1892,14224.8616,5.025899,5.5342460000000004,14.017059,18.831395,-3.200866,-4.993887,-14.305993,14438.2041,4.861702,5.598607,13.984239,18.662048,-3.195594,-5.037742,-12.727965,2773.2658,2.644287,1.237866,4.189674,6.717627,-0.671466,-1.302784,-4.677215,2681.7614,2.558109,1.217712,4.144528,6.890725,-0.631246,-1.249153,-4.911042,18984.6631,5.603305,8.597849,22.556419000000002,29.807903,-4.606846,-7.578362,-19.146029,19642.189,5.461852,9.089256,25.049885,34.628222,-4.880858,-8.245622,-19.345253,44209.0674,7.021618,12.072661,17.206527,23.491104,-8.169769,-11.234337,-30.843934,33608.1884,5.805955,8.294833,11.623599,16.419086,-5.918218,-8.354835,-21.972131,16721.1645,5.076252,6.236778,13.399001,16.890162,-3.580613,-5.186663,-10.860264,13457.1507,5.102409,5.07394,11.410816,15.320912,-2.944227,-4.377927,-8.690744,4976.1157,3.165564,2.616966,9.211302,13.477459,-1.136478,-1.877949,-4.218044,5020.4771,3.16466,2.499726,8.453588,12.451392,-1.109712,-1.766247,-4.213592,22021.7593,5.877605,9.758833,25.787035,32.528729,-5.283069,-8.437648,-17.027548,19603.5517,5.791002,8.674643,22.165136,27.328733,-4.654303,-7.235952,-13.567026
G_B07_1837,7,1,230,30024.5234,43.444868,6.922017,9.519073,13.1027,-5.524708,-7.915225,-21.718122,81367.5879,22.006441,24.02951,37.267591,50.737997,-18.079042,-25.860669,-72.575131,22666.1138,4.107134,9.691698,23.632449,33.918662,-6.715747,-10.803253,-25.420892,22786.6162,3.895445,9.733621,23.614065,32.463589,-6.683788,-10.67261,-26.759457,5798.2944,4.052381,2.381671,5.426922,10.113724,-1.486307,-2.646176,-7.269807,5264.8845,3.803494,2.106512,5.277615,8.517836,-1.316689,-2.469584,-6.300428,31397.0654,5.478015,13.953109,33.510552,42.719955,-9.442034,-16.248469,-37.157404,32298.6816,5.302608,14.320894,34.80491,45.788046,-9.821933,-17.617865,-43.811818,93044.6197,16.242154,25.88881,37.405968,49.89113,-18.017274,-25.404552,-71.424746,72105.8306,12.906454,17.874725,24.252797,33.932206,-13.571095,-18.338006,-57.328733,28518.3706,5.979085,11.425916,23.229737,28.278276,-7.55094,-11.572209,-23.463557,23749.3823,4.774339,9.650692,20.331057,26.298812,-6.600717,-10.034586,-16.929901,9246.4827,4.756498,3.820068,10.628533,15.270062,-2.275029,-3.978655,-7.711696,9109.2324,4.656703,3.684149,10.713903,14.871904,-2.206932,-3.703347,-6.376115,39249.7217,7.422161,17.828669,39.960184,48.632636,-11.532416,-20.490054,-34.597889,34825.0303,7.518665,15.717693,35.739235,43.977506,-10.046553,-17.653831,-27.493539
G_B09_0083,9,1,10,18824.6856,4.156475,8.37543,13.611644,18.515377,-2.76644,-4.111656,-13.268657,17858.8193,4.887278,8.64438,14.805377,20.106759,-2.777701,-4.219246,-13.470364,3768.0408,2.368717,3.052883,8.198603,11.407515,-0.738984,-1.375573,-6.244393,3872.4633,2.325177,3.134461,8.291953,11.904749,-0.761468,-1.368338,-5.927154,1782.0846,1.967218,1.632632,5.124219,8.73679,-0.360952,-0.927331,-4.739559,1530.0811,2.07924,1.307752,4.082603,6.122971,-0.302957,-0.801665,-4.443728,5299.1966,2.723871,4.955927,13.624736,18.825147,-1.080267,-1.868287,-7.764971,5432.9465,2.662482,5.206134,14.693947,20.53946,-1.121807,-2.160376,-7.203064,14632.812,3.317852,5.672146,8.795534,12.219175,-1.949324,-2.937481,-10.3171,10309.5835,2.940895,3.59253,5.463699,8.317468,-1.20923,-1.921389,-7.321437,4414.1308,2.459906,3.376872,8.012102,11.427308,-0.818802,-1.274118,-3.972287,3629.2923,2.480673,2.900505,7.201749,9.813598,-0.691618,-1.090341,-3.833292,1976.4572,2.207185,1.826898,5.740546,8.924693,-0.378048,-0.704594,-2.84702,1923.7694,2.158593,1.673505,5.292927,8.905092,-0.355106,-0.624268,-2.892064,6305.9234,2.8719,5.983922,16.808132,21.58516,-1.232641,-1.94527,-4.714172,5527.1008,2.918977,5.320197,15.159826,19.145615,-1.08665,-1.763634,-4.866836
G_B07_0447,7,1,180,101005.3272,23.10042,29.87213,46.369118,61.827582,-21.632347,-30.097876,-86.340836,75464.352,18.05054,22.777489,35.261428,49.44081,-16.085852,-22.824528,-61.866823,25817.3994,6.279401,8.648691,20.068082,27.106791,-6.604063,-10.754378,-24.844326,26015.3379,6.042937,8.72296,20.238037,27.414766,-6.579131,-10.717646,-26.613826,5278.4606,4.123045,2.181206,5.081133,7.914901,-1.284602,-2.288263,-5.844879,4695.9704,3.754095,1.837631,4.824912,7.493303,-1.105049,-1.979196,-6.336718,34042.5015,7.310884,13.146761,30.514373,39.431657,-9.145006,-16.069879,-36.874008,35049.3941,7.115051,13.846038,33.092764,43.990056,-9.693751,-17.188157,-36.810532,86371.6148,15.533043,24.283942,34.846636,47.470848,-16.039815,-22.656659,-74.035658,66911.6147,14.187228,16.507439,22.43444,29.22747,-11.980973,-16.129308,-44.479675,30215.0859,6.566643,10.055672,20.735965,25.837799,-7.504765,-11.309965,-22.174399,24702.5083,6.345002,8.205079,16.631886,20.689424,-6.220191,-9.258615,-17.059882,8530.9864,4.807615,3.612559,10.858517,15.915345,-1.986285,-3.443787,-5.943762,8443.4947,4.660021,3.365393,9.954855,15.117083,-1.890591,-3.10546,-6.465691,40221.5552,7.970293,15.820489,35.548032,43.548215,-10.943101,-19.530423,-35.555643,35889.8447,7.780505,13.997476,30.846482,38.016375,-9.456863,-16.055167,-30.622092
G_B06_0924,6,1,100,75612.2041,13.731506,22.175751,33.582316,43.081602,-16.110584,-23.719293,-62.803095,59557.1826,9.965756,18.046544,27.637604,39.843919,-12.875916,-18.41434,-51.36771,18066.3501,4.81417,6.628431,16.602973,21.420244,-4.496523,-7.189936,-17.470092,18322.3345,4.622385,6.68234,16.451904,22.851287,-4.52372,-7.096789,-18.343889,3887.3719,3.255933,1.606969,4.442234,6.546526,-0.960909,-1.744983,-6.038216,3514.818,3.041851,1.414921,4.415575,7.873288,-0.837305,-1.56081,-4.945347,24061.3384,5.582939,10.136838,26.228717,35.805568,-6.398849,-10.758071,-24.320664,25185.5235,5.413616,10.577939,27.898502,37.451887,-6.789358,-11.786027,-26.354043,62924.9756,9.626506,17.107883,23.900126,31.733404,-11.73962,-16.391515,-45.969218,47893.623,8.708341,11.487682,15.449696,22.773511,-8.440183,-11.49115,-30.308174,21288.2002,5.0112,7.559152,16.36166,20.281547,-5.099477,-7.463573,-14.726182,17231.606,4.929925,6.18891,13.854353,17.467978,-4.231648,-6.201428,-11.97356,6533.6484,3.852551,2.965024,9.600427,13.210382,-1.498691,-2.542952,-5.254788,6415.4302,3.788953,2.820544,9.225501,13.76555,-1.433141,-2.299751,-4.461441,28960.7188,6.100991,11.912515,29.480236,37.334525,-7.557487,-12.593101,-21.860058,25422.4092,6.034905,10.644059,26.371106,32.940381,-6.56816,-10.660299,-21.959074
G_B02_0251,2,1,40,79333.7217,8.623451,17.79162,22.792638,24.241588,-14.163196,-17.947123,-21.016189,63154.4658,7.185231,15.10945,19.850874,20.889634,-10.856997,-13.744538,-16.896521,8001.5189,5.813154,2.253586,4.341012,4.766364,-1.555638,-2.095272,-2.411194,8030.8291,5.622031,2.250862,4.25367,4.585975,-1.545493,-2.090477,-2.449394,3823.5289,3.753645,1.447706,3.702222,4.385934,-0.830644,-1.226256,-1.589296,3379.6271,3.782631,1.274707,3.36437,4.037001,-0.734689,-1.075198,-1.366408,10224.3312,7.280321,3.289571,7.28532,8.142835,-2.249924,-3.324331,-3.682134,10733.5829,7.066095,3.472256,7.581423,8.458064,-2.352586,-3.530847,-3.94182,68567.7759,12.423996,15.617648,19.742037,20.951375,-11.485638,-14.457135,-18.330479,77146.7509,11.35653,16.961153,21.159206,22.355504,-12.573154,-15.319103,-18.775612,10448.3604,6.064874,2.999923,5.270039,5.944324,-1.981306,-2.649948,-3.329798,7990.7255,6.196899,2.29139,4.236636,4.797918,-1.590601,-2.164375,-2.597531,4608.8574,3.989439,1.779745,4.315664,5.44457,-0.96425399999999994,-1.435589,-1.911951,4710.6096,3.945939,1.830096,4.491136,5.409266,-0.98746,-1.468036,-2.035066,13752.1678,7.905194,4.36574,8.462382,9.474029,-2.993999,-4.472929,-5.143637,12148.4515,7.880609,3.99246,8.232335,9.055818,-2.673287,-3.975175,-4.70773
G_B03_0206,3,1,225,122773.9885,34.193901,37.406643,57.691898,60.877668,-27.571228,-36.313823,-86.323171,103969.3974,27.884955,33.319945,54.649587,59.484855,-22.393747,-29.91602,-60.688951,36631.665,9.550702,11.586483,21.533678,24.167277,-8.711232,-12.637636,-19.469699,36145.9375,9.097903,11.515186,22.330372,25.231556,-8.584939,-12.433429,-17.724319,9586.222,4.716916,3.789041,10.976764,13.927437,-2.248848,-3.526642,-5.440811,9197.2991,4.533241,3.456069,9.868311,12.512646,-2.099092,-3.175946,-4.378048,49148.584,10.476263,18.47147,36.681695,40.853261,-12.699978,-20.157949,-26.514866,51218.4648,10.388516,19.604856,39.961054,45.249704,-13.636284,-22.638745,-36.200614,102500.8404,23.977645,31.785682,48.331345,53.267011,-21.354464,-28.07091,-54.672176,103931.6992,22.58101,29.840743,43.178292,47.612068,-20.756955,-26.97525,-55.165308,41766.4097,10.181653,13.161982,22.965494,25.257667,-9.962457,-14.499056,-24.061888,33557.2451,10.03241,10.580870000000001,18.643154,20.40243,-7.929805,-11.463149,-17.095692,12102.8364,5.22339,4.743995,13.844801,17.839968,-2.861672,-4.761375,-7.539,12467.2964,5.235989,4.584071,12.889822,16.438954,-2.820912,-4.418321,-6.693029,56173.1831,11.712374,21.182383,42.778424,48.372169,-15.0548,-25.346607,-38.820306,50617.585,11.291442,19.087041,38.891456,43.778733,-13.211804,-21.535387,-35.680452
G_B07_0462,7,1,240,115002.436,25.187163,35.30188,54.805152,72.537553,-24.723814,-35.703692,-110.347541,84871.7593,19.737013,26.193832,41.830377,55.920593,-18.154004,-26.318037,-78.717586,30298.022,7.106446,10.178057,23.103073,31.583022,-7.99382,-13.016871,-29.128576,30458.7363,6.776835,10.164984,23.414071,31.8067,-7.914933,-12.574183,-30.521251,5940.5995,4.440321,2.542229,5.700025,8.691211,-1.473509,-2.656984,-6.908868,5314.5581,4.10875,2.107478,5.16825,7.773802,-1.264717,-2.215865,-5.938985,39538.1445,8.181241,15.470117,34.499843,47.390452,-10.976271,-19.116022,-43.859597,40921.378,7.955448,16.268119,37.343698,48.486482,-11.712171,-19.740551,-42.525786,98448.3022,16.824257,28.408548,41.388705,53.20418,-18.256845,-25.712041,-90.91513,77014.7817,15.362255,19.657255,27.272046,36.427957,-13.920781,-19.094911,-62.454929,35635.1826,7.369453,11.815148,24.013741,29.16544,-9.154047,-13.710862,-29.75967,29036.1978,7.089595,9.689186,19.663543,24.110571,-7.530616,-11.272565,-20.809022,9690.3745,5.22985,4.07958,11.73669,17.186869,-2.318144,-4.0677,-8.288365,9588.2415,5.103491,3.812588,11.145343,14.666968,-2.212051,-3.520654,-6.705563,47441.3276,8.954287,18.784569,40.723084,51.215595,-13.267014,-23.095142,-48.177598,41894.3842,8.723326,16.590793,35.921732,43.958089,-11.426853,-19.473716,-35.682794
G_B06_0801,6,1,50,50317.3218,9.574607,14.751715,22.918176,29.82062,-10.647866,-15.325318,-40.042704,40117.107,8.723173,12.159342,19.605197,27.445917,-8.274517,-12.407043,-32.764067,14258.4759,5.048039,5.563258,14.173437,19.351276,-3.161672,-5.004061,-13.780775,14466.2287,4.846089,5.586456,14.106519,17.861914,-3.178148,-4.944907,-12.83559,2801.6109,2.672987,1.253038,4.174821,6.469793,-0.662547,-1.363454,-5.334759,2697.0675,2.580124,1.239679,4.186521,6.410156,-0.624402,-1.267505,-4.798427,19036.3535,5.656059,8.647426,22.752608,30.601445,-4.585275,-7.623036,-17.987079,19817.7241,5.556033,9.140158,24.648128,32.877955,-4.843735,-8.373423,-20.847894,44758.769,7.161516,12.155232,17.46956,23.721451,-8.250197,-11.526478,-29.467858,33919.9194,5.875055,8.376109,11.671951,17.19027,-6.014152,-8.490605,-22.06551,16897.9727,5.133038,6.26745,13.429005,16.975041,-3.573312,-5.046744,-11.410045,13566.6164,5.156122,5.114368,11.544334,14.188939,-2.933232,-4.133202,-8.990776,5046.2119,3.220041,2.617798,9.065173,13.067028,-1.126824,-1.992215,-4.687832,5049.8177,3.208511,2.506486,8.403994,12.200279,-1.08768,-1.764554,-3.918865,22252.6216,5.954285,9.825973,25.727617,33.020997,-5.254813,-8.726516,-15.655755,19749.4045,5.861135,8.778917,22.253526,28.286914,-4.6034,-7.483064,-13.800486
G_B06_0698,6,1,50,36562.8066,2.449681,11.797016,18.803299,44.927966,-10.094643,-15.452638,-38.781269,26904.2344,2.001278,9.161657,15.259578,27.784961,-7.930228,-12.103957,-37.153158,11330.4517,2.631731,4.121002,8.717125,13.841379,-2.989651,-4.768459,-14.672477,11554.79,2.576162,4.192744,8.617524,14.825324,-3.018831,-4.851437,-12.137819,1989.8589,1.825542,0.874331,2.478546,5.445763,-0.580766,-1.133782,-5.031434,1966.7832,1.772594,0.873531,2.582568,5.09792,-0.566589,-1.125816,-5.139555,15612.5127,2.802471,6.64309,15.037519,21.593144,-4.44898,-7.414099,-19.904369,16148.3438,2.75514,6.999897,16.281048,22.631398,-4.708836,-7.922313,-19.588515,35525.0547,2.590061,10.21355,17.519644,43.834927,-8.283003,-11.865739,-32.320663,28248.7051,2.577972,7.258201,11.934361000000001,27.469341,-6.253175,-9.161114,-24.000312,13942.4297,2.748751,4.890205,8.626671,12.085798,-3.467704,-4.998325,-10.927812,11419.4619,2.709439,4.13429,7.60607,11.667559,-2.922202,-4.225439,-8.8451,4096.4085,2.091154,1.901573,5.65912,9.31527,-1.094228,-1.843992,-5.015629,3984.6372,2.0475,1.785657,5.275218,7.868897,-1.039679,-1.694504,-4.400973,19014.5225,3.048415,7.64,16.737017,21.745335,-5.180389,-8.243034,-14.998371,16992.2636,2.992445,6.943037,15.011406,19.237321,-4.629788,-7.28206,-14.168731
